payslip_id,customer_id,customer_name,payslip_date,product_id,product_name,product_category,amount,product_price
568,23,Otis,2020-10-19 03:30:30.190,6,Polystyrolkugel,Basteln,3,1.49
568,23,Otis,2020-10-19 03:30:30.190,33,Scheibenklar,Auto,0,2.99
568,23,Otis,2020-10-19 03:30:30.190,24,Einweggrill,Garten,1,4.79
568,23,Otis,2020-10-19 03:30:30.190,23,Handschaufel,Garten,0,2.29
568,23,Otis,2020-10-19 03:30:30.190,35,Autopolitur,Auto,0,11.99
568,23,Otis,2020-10-19 03:30:30.190,30,Teelicht,Sonstiges,1,1.49
568,23,Otis,2020-10-19 03:30:30.190,32,Bremsenmittel,Auto,0,3.99
568,23,Otis,2020-10-19 03:30:30.190,31,Kleber,Sonstiges,2,4.99
568,23,Otis,2020-10-19 03:30:30.190,10,Schraube,Basteln,0,4.89
568,23,Otis,2020-10-19 03:30:30.190,19,Schraubenzieher,Werkzeug,0,5.99
601,23,Otis,2020-06-08 14:54:58.030,22,Topf,Garten,3,0.79
601,23,Otis,2020-06-08 14:54:58.030,29,Grillanzuender,Sonstiges,0,2.99
601,23,Otis,2020-06-08 14:54:58.030,4,Mehrfachsteckdose,Elektronik,1,3.29
601,23,Otis,2020-06-08 14:54:58.030,13,Spachtel,Farben,1,4.89
601,23,Otis,2020-06-08 14:54:58.030,20,Zange,Werkzeug,1,3.99
601,23,Otis,2020-06-08 14:54:58.030,26,Heckenschere,Garten,1,9.99
601,23,Otis,2020-06-08 14:54:58.030,4,Mehrfachsteckdose,Elektronik,1,3.29
601,23,Otis,2020-06-08 14:54:58.030,5,Kabel,Elektronik,2,6.99
601,23,Otis,2020-06-08 14:54:58.030,35,Autopolitur,Auto,1,11.99
601,23,Otis,2020-06-08 14:54:58.030,24,Einweggrill,Garten,2,4.79
602,23,Otis,2020-12-02 14:10:33.220,30,Teelicht,Sonstiges,0,1.49
602,23,Otis,2020-12-02 14:10:33.220,31,Kleber,Sonstiges,2,4.99
602,23,Otis,2020-12-02 14:10:33.220,34,Destilliertes Wasser,Auto,0,0.99
602,23,Otis,2020-12-02 14:10:33.220,4,Mehrfachsteckdose,Elektronik,2,3.29
602,23,Otis,2020-12-02 14:10:33.220,9,Nagel,Basteln,0,2.99
602,23,Otis,2020-12-02 14:10:33.220,11,Pinsel,Farben,1,1.89
602,23,Otis,2020-12-02 14:10:33.220,21,Zollstock,Werkzeug,0,2.99
602,23,Otis,2020-12-02 14:10:33.220,5,Kabel,Elektronik,0,6.99
602,23,Otis,2020-12-02 14:10:33.220,27,Muellsack,Sonstiges,0,1.99
602,23,Otis,2020-12-02 14:10:33.220,15,Lack,Farben,3,6.49
686,23,Otis,2020-12-05 03:22:41.310,31,Kleber,Sonstiges,0,4.99
686,23,Otis,2020-12-05 03:22:41.310,28,Feuerzeug,Sonstiges,1,2.59
686,23,Otis,2020-12-05 03:22:41.310,21,Zollstock,Werkzeug,0,2.99
686,23,Otis,2020-12-05 03:22:41.310,35,Autopolitur,Auto,1,11.99
686,23,Otis,2020-12-05 03:22:41.310,11,Pinsel,Farben,3,1.89
686,23,Otis,2020-12-05 03:22:41.310,22,Topf,Garten,0,0.79
686,23,Otis,2020-12-05 03:22:41.310,16,Farbwalze,Farben,2,5.79
686,23,Otis,2020-12-05 03:22:41.310,13,Spachtel,Farben,2,4.89
686,23,Otis,2020-12-05 03:22:41.310,4,Mehrfachsteckdose,Elektronik,2,3.29
686,23,Otis,2020-12-05 03:22:41.310,32,Bremsenmittel,Auto,1,3.99
690,23,Otis,2020-09-22 08:22:49.630,23,Handschaufel,Garten,1,2.29
690,23,Otis,2020-09-22 08:22:49.630,21,Zollstock,Werkzeug,0,2.99
690,23,Otis,2020-09-22 08:22:49.630,11,Pinsel,Farben,0,1.89
690,23,Otis,2020-09-22 08:22:49.630,2,Lampenfassung,Elektronik,1,3.19
690,23,Otis,2020-09-22 08:22:49.630,8,Brett,Basteln,4,3.99
690,23,Otis,2020-09-22 08:22:49.630,4,Mehrfachsteckdose,Elektronik,1,3.29
690,23,Otis,2020-09-22 08:22:49.630,10,Schraube,Basteln,1,4.89
690,23,Otis,2020-09-22 08:22:49.630,19,Schraubenzieher,Werkzeug,0,5.99
690,23,Otis,2020-09-22 08:22:49.630,22,Topf,Garten,0,0.79
755,23,Otis,2020-08-23 19:06:21.750,27,Muellsack,Sonstiges,2,1.99
755,23,Otis,2020-08-23 19:06:21.750,6,Polystyrolkugel,Basteln,0,1.49
755,23,Otis,2020-08-23 19:06:21.750,9,Nagel,Basteln,0,2.99
755,23,Otis,2020-08-23 19:06:21.750,26,Heckenschere,Garten,1,9.99
755,23,Otis,2020-08-23 19:06:21.750,30,Teelicht,Sonstiges,1,1.49
755,23,Otis,2020-08-23 19:06:21.750,33,Scheibenklar,Auto,1,2.99
755,23,Otis,2020-08-23 19:06:21.750,26,Heckenschere,Garten,1,9.99
755,23,Otis,2020-08-23 19:06:21.750,29,Grillanzuender,Sonstiges,0,2.99
755,23,Otis,2020-08-23 19:06:21.750,15,Lack,Farben,1,6.49
755,23,Otis,2020-08-23 19:06:21.750,30,Teelicht,Sonstiges,1,1.49
161,24,Alisa,2020-04-01 18:05:46.950,27,Muellsack,Sonstiges,0,1.99
161,24,Alisa,2020-04-01 18:05:46.950,10,Schraube,Basteln,0,4.89
161,24,Alisa,2020-04-01 18:05:46.950,34,Destilliertes Wasser,Auto,1,0.99
161,24,Alisa,2020-04-01 18:05:46.950,12,Klebeband,Farben,0,3.99
161,24,Alisa,2020-04-01 18:05:46.950,33,Scheibenklar,Auto,0,2.99
161,24,Alisa,2020-04-01 18:05:46.950,10,Schraube,Basteln,1,4.89
161,24,Alisa,2020-04-01 18:05:46.950,25,Handschuhe,Garten,1,5.99
161,24,Alisa,2020-04-01 18:05:46.950,32,Bremsenmittel,Auto,0,3.99
161,24,Alisa,2020-04-01 18:05:46.950,33,Scheibenklar,Auto,1,2.99
161,24,Alisa,2020-04-01 18:05:46.950,30,Teelicht,Sonstiges,1,1.49
604,24,Alisa,2020-11-15 09:05:34.830,14,Farbe,Farben,1,14.99
604,24,Alisa,2020-11-15 09:05:34.830,31,Kleber,Sonstiges,1,4.99
604,24,Alisa,2020-11-15 09:05:34.830,18,Akkuschrauber,Werkzeug,0,24.99
604,24,Alisa,2020-11-15 09:05:34.830,15,Lack,Farben,0,6.49
604,24,Alisa,2020-11-15 09:05:34.830,19,Schraubenzieher,Werkzeug,1,5.99
604,24,Alisa,2020-11-15 09:05:34.830,10,Schraube,Basteln,1,4.89
604,24,Alisa,2020-11-15 09:05:34.830,8,Brett,Basteln,1,3.99
604,24,Alisa,2020-11-15 09:05:34.830,31,Kleber,Sonstiges,0,4.99
604,24,Alisa,2020-11-15 09:05:34.830,26,Heckenschere,Garten,1,9.99
604,24,Alisa,2020-11-15 09:05:34.830,16,Farbwalze,Farben,2,5.79
669,24,Alisa,2020-06-05 15:35:57.880,22,Topf,Garten,0,0.79
669,24,Alisa,2020-06-05 15:35:57.880,24,Einweggrill,Garten,2,4.79
669,24,Alisa,2020-06-05 15:35:57.880,7,Cutter,Basteln,0,3.99
669,24,Alisa,2020-06-05 15:35:57.880,11,Pinsel,Farben,0,1.89
669,24,Alisa,2020-06-05 15:35:57.880,28,Feuerzeug,Sonstiges,2,2.59
669,24,Alisa,2020-06-05 15:35:57.880,18,Akkuschrauber,Werkzeug,1,24.99
669,24,Alisa,2020-06-05 15:35:57.880,27,Muellsack,Sonstiges,2,1.99
669,24,Alisa,2020-06-05 15:35:57.880,11,Pinsel,Farben,2,1.89
669,24,Alisa,2020-06-05 15:35:57.880,32,Bremsenmittel,Auto,1,3.99
669,24,Alisa,2020-06-05 15:35:57.880,7,Cutter,Basteln,1,3.99
719,24,Alisa,2020-10-04 15:24:34.790,3,Batterie,Elektronik,0,4.79
719,24,Alisa,2020-10-04 15:24:34.790,17,Hammer,Werkzeug,0,6.99
719,24,Alisa,2020-10-04 15:24:34.790,21,Zollstock,Werkzeug,0,2.99
719,24,Alisa,2020-10-04 15:24:34.790,21,Zollstock,Werkzeug,1,2.99
719,24,Alisa,2020-10-04 15:24:34.790,11,Pinsel,Farben,1,1.89
719,24,Alisa,2020-10-04 15:24:34.790,36,Frostschutz,Auto,1,2.99
719,24,Alisa,2020-10-04 15:24:34.790,22,Topf,Garten,2,0.79
719,24,Alisa,2020-10-04 15:24:34.790,28,Feuerzeug,Sonstiges,1,2.59
875,24,Alisa,2020-05-18 10:44:40.160,17,Hammer,Werkzeug,1,6.99
875,24,Alisa,2020-05-18 10:44:40.160,15,Lack,Farben,1,6.49
875,24,Alisa,2020-05-18 10:44:40.160,16,Farbwalze,Farben,2,5.79
875,24,Alisa,2020-05-18 10:44:40.160,18,Akkuschrauber,Werkzeug,1,24.99
875,24,Alisa,2020-05-18 10:44:40.160,25,Handschuhe,Garten,1,5.99
875,24,Alisa,2020-05-18 10:44:40.160,5,Kabel,Elektronik,2,6.99
875,24,Alisa,2020-05-18 10:44:40.160,35,Autopolitur,Auto,0,11.99
875,24,Alisa,2020-05-18 10:44:40.160,12,Klebeband,Farben,1,3.99
875,24,Alisa,2020-05-18 10:44:40.160,19,Schraubenzieher,Werkzeug,0,5.99
875,24,Alisa,2020-05-18 10:44:40.160,22,Topf,Garten,0,0.79
926,24,Alisa,2020-12-26 11:22:25.950,9,Nagel,Basteln,1,2.99
926,24,Alisa,2020-12-26 11:22:25.950,11,Pinsel,Farben,3,1.89
926,24,Alisa,2020-12-26 11:22:25.950,20,Zange,Werkzeug,1,3.99
926,24,Alisa,2020-12-26 11:22:25.950,31,Kleber,Sonstiges,1,4.99
926,24,Alisa,2020-12-26 11:22:25.950,24,Einweggrill,Garten,1,4.79
926,24,Alisa,2020-12-26 11:22:25.950,33,Scheibenklar,Auto,0,2.99
926,24,Alisa,2020-12-26 11:22:25.950,32,Bremsenmittel,Auto,1,3.99
926,24,Alisa,2020-12-26 11:22:25.950,2,Lampenfassung,Elektronik,2,3.19
926,24,Alisa,2020-12-26 11:22:25.950,31,Kleber,Sonstiges,1,4.99
926,24,Alisa,2020-12-26 11:22:25.950,21,Zollstock,Werkzeug,1,2.99
926,24,Alisa,2020-12-26 11:22:25.950,11,Pinsel,Farben,1,1.89
987,24,Alisa,2020-02-09 22:50:34.490,22,Topf,Garten,1,0.79
987,24,Alisa,2020-02-09 22:50:34.490,18,Akkuschrauber,Werkzeug,1,24.99
987,24,Alisa,2020-02-09 22:50:34.490,32,Bremsenmittel,Auto,0,3.99
987,24,Alisa,2020-02-09 22:50:34.490,26,Heckenschere,Garten,0,9.99
987,24,Alisa,2020-02-09 22:50:34.490,13,Spachtel,Farben,2,4.89
987,24,Alisa,2020-02-09 22:50:34.490,23,Handschaufel,Garten,0,2.29
987,24,Alisa,2020-02-09 22:50:34.490,36,Frostschutz,Auto,0,2.99
987,24,Alisa,2020-02-09 22:50:34.490,34,Destilliertes Wasser,Auto,0,0.99
182,25,Peggy,2020-04-08 02:50:48.350,5,Kabel,Elektronik,1,6.99
182,25,Peggy,2020-04-08 02:50:48.350,10,Schraube,Basteln,1,4.89
182,25,Peggy,2020-04-08 02:50:48.350,2,Lampenfassung,Elektronik,2,3.19
182,25,Peggy,2020-04-08 02:50:48.350,13,Spachtel,Farben,0,4.89
182,25,Peggy,2020-04-08 02:50:48.350,12,Klebeband,Farben,2,3.99
182,25,Peggy,2020-04-08 02:50:48.350,25,Handschuhe,Garten,0,5.99
182,25,Peggy,2020-04-08 02:50:48.350,19,Schraubenzieher,Werkzeug,0,5.99
182,25,Peggy,2020-04-08 02:50:48.350,2,Lampenfassung,Elektronik,0,3.19
182,25,Peggy,2020-04-08 02:50:48.350,13,Spachtel,Farben,0,4.89
182,25,Peggy,2020-04-08 02:50:48.350,10,Schraube,Basteln,1,4.89
182,25,Peggy,2020-04-08 02:50:48.350,21,Zollstock,Werkzeug,0,2.99
442,25,Peggy,2020-05-05 22:14:11.110,34,Destilliertes Wasser,Auto,1,0.99
442,25,Peggy,2020-05-05 22:14:11.110,26,Heckenschere,Garten,1,9.99
442,25,Peggy,2020-05-05 22:14:11.110,27,Muellsack,Sonstiges,1,1.99
442,25,Peggy,2020-05-05 22:14:11.110,27,Muellsack,Sonstiges,0,1.99
442,25,Peggy,2020-05-05 22:14:11.110,1,Gluehbirne,Elektronik,0,3.99
442,25,Peggy,2020-05-05 22:14:11.110,15,Lack,Farben,2,6.49
442,25,Peggy,2020-05-05 22:14:11.110,16,Farbwalze,Farben,2,5.79
442,25,Peggy,2020-05-05 22:14:11.110,20,Zange,Werkzeug,0,3.99
442,25,Peggy,2020-05-05 22:14:11.110,22,Topf,Garten,0,0.79
442,25,Peggy,2020-05-05 22:14:11.110,11,Pinsel,Farben,3,1.89
453,25,Peggy,2020-06-12 04:27:47.190,21,Zollstock,Werkzeug,0,2.99
453,25,Peggy,2020-06-12 04:27:47.190,31,Kleber,Sonstiges,1,4.99
453,25,Peggy,2020-06-12 04:27:47.190,1,Gluehbirne,Elektronik,2,3.99
453,25,Peggy,2020-06-12 04:27:47.190,3,Batterie,Elektronik,2,4.79
453,25,Peggy,2020-06-12 04:27:47.190,36,Frostschutz,Auto,0,2.99
453,25,Peggy,2020-06-12 04:27:47.190,7,Cutter,Basteln,0,3.99
453,25,Peggy,2020-06-12 04:27:47.190,28,Feuerzeug,Sonstiges,2,2.59
453,25,Peggy,2020-06-12 04:27:47.190,19,Schraubenzieher,Werkzeug,1,5.99
453,25,Peggy,2020-06-12 04:27:47.190,10,Schraube,Basteln,0,4.89
513,25,Peggy,2020-07-11 23:57:40.920,31,Kleber,Sonstiges,1,4.99
513,25,Peggy,2020-07-11 23:57:40.920,7,Cutter,Basteln,1,3.99
513,25,Peggy,2020-07-11 23:57:40.920,10,Schraube,Basteln,1,4.89
513,25,Peggy,2020-07-11 23:57:40.920,28,Feuerzeug,Sonstiges,2,2.59
513,25,Peggy,2020-07-11 23:57:40.920,11,Pinsel,Farben,3,1.89
513,25,Peggy,2020-07-11 23:57:40.920,1,Gluehbirne,Elektronik,3,3.99
513,25,Peggy,2020-07-11 23:57:40.920,5,Kabel,Elektronik,0,6.99
513,25,Peggy,2020-07-11 23:57:40.920,16,Farbwalze,Farben,2,5.79
513,25,Peggy,2020-07-11 23:57:40.920,8,Brett,Basteln,3,3.99
557,25,Peggy,2020-07-15 10:03:06.310,31,Kleber,Sonstiges,2,4.99
557,25,Peggy,2020-07-15 10:03:06.310,21,Zollstock,Werkzeug,0,2.99
557,25,Peggy,2020-07-15 10:03:06.310,7,Cutter,Basteln,2,3.99
557,25,Peggy,2020-07-15 10:03:06.310,29,Grillanzuender,Sonstiges,2,2.99
557,25,Peggy,2020-07-15 10:03:06.310,11,Pinsel,Farben,2,1.89
557,25,Peggy,2020-07-15 10:03:06.310,25,Handschuhe,Garten,0,5.99
557,25,Peggy,2020-07-15 10:03:06.310,27,Muellsack,Sonstiges,2,1.99
557,25,Peggy,2020-07-15 10:03:06.310,28,Feuerzeug,Sonstiges,0,2.59
557,25,Peggy,2020-07-15 10:03:06.310,31,Kleber,Sonstiges,2,4.99
557,25,Peggy,2020-07-15 10:03:06.310,13,Spachtel,Farben,1,4.89
685,25,Peggy,2020-04-04 18:26:41.840,14,Farbe,Farben,2,14.99
685,25,Peggy,2020-04-04 18:26:41.840,21,Zollstock,Werkzeug,1,2.99
685,25,Peggy,2020-04-04 18:26:41.840,22,Topf,Garten,3,0.79
685,25,Peggy,2020-04-04 18:26:41.840,13,Spachtel,Farben,1,4.89
685,25,Peggy,2020-04-04 18:26:41.840,11,Pinsel,Farben,1,1.89
685,25,Peggy,2020-04-04 18:26:41.840,30,Teelicht,Sonstiges,1,1.49
685,25,Peggy,2020-04-04 18:26:41.840,22,Topf,Garten,0,0.79
685,25,Peggy,2020-04-04 18:26:41.840,13,Spachtel,Farben,0,4.89
685,25,Peggy,2020-04-04 18:26:41.840,34,Destilliertes Wasser,Auto,0,0.99
685,25,Peggy,2020-04-04 18:26:41.840,30,Teelicht,Sonstiges,1,1.49
704,25,Peggy,2020-06-04 02:34:40.550,23,Handschaufel,Garten,1,2.29
704,25,Peggy,2020-06-04 02:34:40.550,9,Nagel,Basteln,1,2.99
704,25,Peggy,2020-06-04 02:34:40.550,30,Teelicht,Sonstiges,0,1.49
704,25,Peggy,2020-06-04 02:34:40.550,29,Grillanzuender,Sonstiges,2,2.99
704,25,Peggy,2020-06-04 02:34:40.550,6,Polystyrolkugel,Basteln,3,1.49
704,25,Peggy,2020-06-04 02:34:40.550,23,Handschaufel,Garten,1,2.29
704,25,Peggy,2020-06-04 02:34:40.550,14,Farbe,Farben,0,14.99
704,25,Peggy,2020-06-04 02:34:40.550,22,Topf,Garten,2,0.79
704,25,Peggy,2020-06-04 02:34:40.550,13,Spachtel,Farben,2,4.89
704,25,Peggy,2020-06-04 02:34:40.550,30,Teelicht,Sonstiges,1,1.49
744,25,Peggy,2020-06-27 22:41:43.020,33,Scheibenklar,Auto,1,2.99
744,25,Peggy,2020-06-27 22:41:43.020,1,Gluehbirne,Elektronik,1,3.99
744,25,Peggy,2020-06-27 22:41:43.020,1,Gluehbirne,Elektronik,3,3.99
744,25,Peggy,2020-06-27 22:41:43.020,4,Mehrfachsteckdose,Elektronik,0,3.29
744,25,Peggy,2020-06-27 22:41:43.020,12,Klebeband,Farben,0,3.99
744,25,Peggy,2020-06-27 22:41:43.020,36,Frostschutz,Auto,0,2.99
744,25,Peggy,2020-06-27 22:41:43.020,12,Klebeband,Farben,1,3.99
744,25,Peggy,2020-06-27 22:41:43.020,35,Autopolitur,Auto,0,11.99
744,25,Peggy,2020-06-27 22:41:43.020,9,Nagel,Basteln,1,2.99
823,25,Peggy,2020-04-04 22:47:37.410,32,Bremsenmittel,Auto,0,3.99
823,25,Peggy,2020-04-04 22:47:37.410,2,Lampenfassung,Elektronik,4,3.19
823,25,Peggy,2020-04-04 22:47:37.410,16,Farbwalze,Farben,0,5.79
823,25,Peggy,2020-04-04 22:47:37.410,26,Heckenschere,Garten,0,9.99
823,25,Peggy,2020-04-04 22:47:37.410,32,Bremsenmittel,Auto,0,3.99
823,25,Peggy,2020-04-04 22:47:37.410,33,Scheibenklar,Auto,0,2.99
823,25,Peggy,2020-04-04 22:47:37.410,3,Batterie,Elektronik,1,4.79
823,25,Peggy,2020-04-04 22:47:37.410,14,Farbe,Farben,0,14.99
823,25,Peggy,2020-04-04 22:47:37.410,12,Klebeband,Farben,2,3.99
823,25,Peggy,2020-04-04 22:47:37.410,29,Grillanzuender,Sonstiges,1,2.99
840,25,Peggy,2020-03-22 13:57:49.800,10,Schraube,Basteln,1,4.89
840,25,Peggy,2020-03-22 13:57:49.800,25,Handschuhe,Garten,1,5.99
840,25,Peggy,2020-03-22 13:57:49.800,18,Akkuschrauber,Werkzeug,1,24.99
840,25,Peggy,2020-03-22 13:57:49.800,15,Lack,Farben,3,6.49
840,25,Peggy,2020-03-22 13:57:49.800,19,Schraubenzieher,Werkzeug,1,5.99
840,25,Peggy,2020-03-22 13:57:49.800,10,Schraube,Basteln,1,4.89
840,25,Peggy,2020-03-22 13:57:49.800,3,Batterie,Elektronik,3,4.79
840,25,Peggy,2020-03-22 13:57:49.800,2,Lampenfassung,Elektronik,4,3.19
840,25,Peggy,2020-03-22 13:57:49.800,23,Handschaufel,Garten,0,2.29
840,25,Peggy,2020-03-22 13:57:49.800,30,Teelicht,Sonstiges,1,1.49
873,25,Peggy,2020-10-16 05:11:33.770,32,Bremsenmittel,Auto,0,3.99
873,25,Peggy,2020-10-16 05:11:33.770,5,Kabel,Elektronik,2,6.99
873,25,Peggy,2020-10-16 05:11:33.770,23,Handschaufel,Garten,1,2.29
873,25,Peggy,2020-10-16 05:11:33.770,2,Lampenfassung,Elektronik,4,3.19
873,25,Peggy,2020-10-16 05:11:33.770,17,Hammer,Werkzeug,0,6.99
873,25,Peggy,2020-10-16 05:11:33.770,20,Zange,Werkzeug,0,3.99
873,25,Peggy,2020-10-16 05:11:33.770,23,Handschaufel,Garten,0,2.29
873,25,Peggy,2020-10-16 05:11:33.770,25,Handschuhe,Garten,1,5.99
968,25,Peggy,2020-12-16 04:38:08.880,36,Frostschutz,Auto,0,2.99
968,25,Peggy,2020-12-16 04:38:08.880,5,Kabel,Elektronik,1,6.99
968,25,Peggy,2020-12-16 04:38:08.880,12,Klebeband,Farben,1,3.99
968,25,Peggy,2020-12-16 04:38:08.880,20,Zange,Werkzeug,1,3.99
968,25,Peggy,2020-12-16 04:38:08.880,15,Lack,Farben,1,6.49
968,25,Peggy,2020-12-16 04:38:08.880,32,Bremsenmittel,Auto,0,3.99
968,25,Peggy,2020-12-16 04:38:08.880,8,Brett,Basteln,0,3.99
968,25,Peggy,2020-12-16 04:38:08.880,31,Kleber,Sonstiges,0,4.99
968,25,Peggy,2020-12-16 04:38:08.880,10,Schraube,Basteln,0,4.89
968,25,Peggy,2020-12-16 04:38:08.880,33,Scheibenklar,Auto,0,2.99
978,25,Peggy,2020-11-13 07:04:11.760,8,Brett,Basteln,0,3.99
978,25,Peggy,2020-11-13 07:04:11.760,15,Lack,Farben,1,6.49
978,25,Peggy,2020-11-13 07:04:11.760,35,Autopolitur,Auto,1,11.99
978,25,Peggy,2020-11-13 07:04:11.760,18,Akkuschrauber,Werkzeug,1,24.99
978,25,Peggy,2020-11-13 07:04:11.760,11,Pinsel,Farben,0,1.89
978,25,Peggy,2020-11-13 07:04:11.760,26,Heckenschere,Garten,1,9.99
978,25,Peggy,2020-11-13 07:04:11.760,9,Nagel,Basteln,0,2.99
978,25,Peggy,2020-11-13 07:04:11.760,5,Kabel,Elektronik,2,6.99
978,25,Peggy,2020-11-13 07:04:11.760,33,Scheibenklar,Auto,0,2.99
42,26,Lisa,2020-01-29 00:00:52.070,4,Mehrfachsteckdose,Elektronik,0,3.29
42,26,Lisa,2020-01-29 00:00:52.070,31,Kleber,Sonstiges,2,4.99
42,26,Lisa,2020-01-29 00:00:52.070,19,Schraubenzieher,Werkzeug,0,5.99
42,26,Lisa,2020-01-29 00:00:52.070,16,Farbwalze,Farben,1,5.79
42,26,Lisa,2020-01-29 00:00:52.070,31,Kleber,Sonstiges,1,4.99
42,26,Lisa,2020-01-29 00:00:52.070,29,Grillanzuender,Sonstiges,1,2.99
42,26,Lisa,2020-01-29 00:00:52.070,20,Zange,Werkzeug,0,3.99
42,26,Lisa,2020-01-29 00:00:52.070,8,Brett,Basteln,3,3.99
42,26,Lisa,2020-01-29 00:00:52.070,2,Lampenfassung,Elektronik,0,3.19
42,26,Lisa,2020-01-29 00:00:52.070,32,Bremsenmittel,Auto,0,3.99
42,26,Lisa,2020-01-29 00:00:52.070,29,Grillanzuender,Sonstiges,0,2.99
44,26,Lisa,2020-03-27 06:54:50.880,6,Polystyrolkugel,Basteln,1,1.49
44,26,Lisa,2020-03-27 06:54:50.880,21,Zollstock,Werkzeug,0,2.99
44,26,Lisa,2020-03-27 06:54:50.880,26,Heckenschere,Garten,0,9.99
44,26,Lisa,2020-03-27 06:54:50.880,7,Cutter,Basteln,2,3.99
44,26,Lisa,2020-03-27 06:54:50.880,6,Polystyrolkugel,Basteln,1,1.49
44,26,Lisa,2020-03-27 06:54:50.880,6,Polystyrolkugel,Basteln,2,1.49
44,26,Lisa,2020-03-27 06:54:50.880,8,Brett,Basteln,4,3.99
44,26,Lisa,2020-03-27 06:54:50.880,13,Spachtel,Farben,1,4.89
44,26,Lisa,2020-03-27 06:54:50.880,25,Handschuhe,Garten,1,5.99
44,26,Lisa,2020-03-27 06:54:50.880,2,Lampenfassung,Elektronik,3,3.19
108,26,Lisa,2020-05-25 04:29:49.820,19,Schraubenzieher,Werkzeug,1,5.99
108,26,Lisa,2020-05-25 04:29:49.820,2,Lampenfassung,Elektronik,2,3.19
108,26,Lisa,2020-05-25 04:29:49.820,17,Hammer,Werkzeug,0,6.99
108,26,Lisa,2020-05-25 04:29:49.820,7,Cutter,Basteln,2,3.99
108,26,Lisa,2020-05-25 04:29:49.820,19,Schraubenzieher,Werkzeug,1,5.99
108,26,Lisa,2020-05-25 04:29:49.820,8,Brett,Basteln,3,3.99
108,26,Lisa,2020-05-25 04:29:49.820,3,Batterie,Elektronik,1,4.79
108,26,Lisa,2020-05-25 04:29:49.820,35,Autopolitur,Auto,0,11.99
108,26,Lisa,2020-05-25 04:29:49.820,31,Kleber,Sonstiges,2,4.99
108,26,Lisa,2020-05-25 04:29:49.820,16,Farbwalze,Farben,2,5.79
325,26,Lisa,2020-01-30 05:10:18.320,8,Brett,Basteln,4,3.99
325,26,Lisa,2020-01-30 05:10:18.320,30,Teelicht,Sonstiges,1,1.49
325,26,Lisa,2020-01-30 05:10:18.320,20,Zange,Werkzeug,1,3.99
325,26,Lisa,2020-01-30 05:10:18.320,17,Hammer,Werkzeug,1,6.99
325,26,Lisa,2020-01-30 05:10:18.320,13,Spachtel,Farben,1,4.89
325,26,Lisa,2020-01-30 05:10:18.320,31,Kleber,Sonstiges,0,4.99
325,26,Lisa,2020-01-30 05:10:18.320,34,Destilliertes Wasser,Auto,0,0.99
325,26,Lisa,2020-01-30 05:10:18.320,17,Hammer,Werkzeug,0,6.99
325,26,Lisa,2020-01-30 05:10:18.320,26,Heckenschere,Garten,1,9.99
325,26,Lisa,2020-01-30 05:10:18.320,29,Grillanzuender,Sonstiges,2,2.99
726,26,Lisa,2020-03-16 06:41:58.100,11,Pinsel,Farben,3,1.89
726,26,Lisa,2020-03-16 06:41:58.100,15,Lack,Farben,3,6.49
726,26,Lisa,2020-03-16 06:41:58.100,28,Feuerzeug,Sonstiges,2,2.59
726,26,Lisa,2020-03-16 06:41:58.100,16,Farbwalze,Farben,2,5.79
726,26,Lisa,2020-03-16 06:41:58.100,13,Spachtel,Farben,0,4.89
726,26,Lisa,2020-03-16 06:41:58.100,16,Farbwalze,Farben,0,5.79
726,26,Lisa,2020-03-16 06:41:58.100,15,Lack,Farben,3,6.49
726,26,Lisa,2020-03-16 06:41:58.100,2,Lampenfassung,Elektronik,4,3.19
726,26,Lisa,2020-03-16 06:41:58.100,34,Destilliertes Wasser,Auto,0,0.99
939,26,Lisa,2020-03-14 07:59:32.070,35,Autopolitur,Auto,0,11.99
939,26,Lisa,2020-03-14 07:59:32.070,23,Handschaufel,Garten,0,2.29
939,26,Lisa,2020-03-14 07:59:32.070,30,Teelicht,Sonstiges,1,1.49
939,26,Lisa,2020-03-14 07:59:32.070,28,Feuerzeug,Sonstiges,2,2.59
939,26,Lisa,2020-03-14 07:59:32.070,34,Destilliertes Wasser,Auto,1,0.99
939,26,Lisa,2020-03-14 07:59:32.070,3,Batterie,Elektronik,3,4.79
939,26,Lisa,2020-03-14 07:59:32.070,17,Hammer,Werkzeug,1,6.99
939,26,Lisa,2020-03-14 07:59:32.070,36,Frostschutz,Auto,1,2.99
939,26,Lisa,2020-03-14 07:59:32.070,23,Handschaufel,Garten,1,2.29
939,26,Lisa,2020-03-14 07:59:32.070,30,Teelicht,Sonstiges,0,1.49
81,27,Vicky,2020-04-23 07:14:51.950,30,Teelicht,Sonstiges,0,1.49
81,27,Vicky,2020-04-23 07:14:51.950,14,Farbe,Farben,2,14.99
81,27,Vicky,2020-04-23 07:14:51.950,30,Teelicht,Sonstiges,1,1.49
81,27,Vicky,2020-04-23 07:14:51.950,25,Handschuhe,Garten,1,5.99
81,27,Vicky,2020-04-23 07:14:51.950,20,Zange,Werkzeug,1,3.99
81,27,Vicky,2020-04-23 07:14:51.950,10,Schraube,Basteln,1,4.89
81,27,Vicky,2020-04-23 07:14:51.950,21,Zollstock,Werkzeug,0,2.99
81,27,Vicky,2020-04-23 07:14:51.950,27,Muellsack,Sonstiges,0,1.99
